id,parent_id,message,created_time,updated_time,Total_Summary,Total _reactions_summary,Total_like_summary,Total_love_summary,Total_haha_summary,Total_wow_summary,Total_sad_summary,Total_angry_summary,Total_likes_summary,likes.summary.total_count_1
110,1,Time is running out to sign up for our 1 Year Online Data Science course.  Course starts 6 July - register now.  https://www.youtube.com/watch?v=aeCGUxAcIWQ&list=PLXzqtyJRzR_Sx7uc1xtViCTFd_b88xrNV&index=11,6/6/2020 10:57,6/19/2020 12:40,5,375,347,23,3,1,1,0,347,347
111,1,"Machine learning can be applied to any industry; all it requires is data. That means that any company, in any industry will need data scientists. That is why data science is a hot skill!",6/5/2020 20:02,6/5/2020 20:02,0,10,8,2,0,0,0,0,8,8
112,1,"As a data scientist, you will be the keeper of the AI entity in an organisation. AI will be fast and effective, but only if a data scientist can maintain its standard. Here are some tips to remember when you take your AI journey.  https://adage.com/article/industry-insights/7-tips-leveraging-ai-improve-user-experience/2257371",6/4/2020 20:00,6/4/2020 20:00,0,13,11,2,0,0,0,0,11,11
113,1,"Get ready for the fourth industrial revolution with a comprehensive data science course! Our applications are still open for online and on-campus, but filling up fast!",6/3/2020 20:00,7/1/2021 8:33,2,13,13,0,0,0,0,0,13,13
114,1,,6/3/2020 10:00,6/27/2021 19:04,5,67,54,13,0,0,0,0,54,54
115,1,South Africa has the talent to build a generation of future data scientists. Cell C have invested in the community and in building talent of digital skills for their organisation.  https://lnkd.in/dCjfz53,6/2/2020 18:49,6/2/2020 18:49,0,9,8,0,0,1,0,0,8,8
116,1,The world is changing and technology is the driving force of this change. AI is here to make the difference in this world and accelerate our growth as humans!    https://www.datasciencecentral.com/profiles/blogs/how-machine-learning-is-changing-the-world,5/29/2020 20:06,5/29/2020 20:06,0,14,11,3,0,0,0,0,11,11
117,1,There are so many fields where analytics can make a difference. Here are 5 uses of data analytics in hospitals.  https://www.businesswire.com/news/home/20200528005348/en/High-Value-Cases-Data-Analytics-Hospitals-Free-Resource,5/28/2020 18:55,6/19/2020 12:42,1,7,6,1,0,0,0,0,6,6
118,1,Learning about AI and analytics is important for business. Implementing these is what makes them so powerful . Reskilling and upskilling will be key to create a culture which adopts these new techniques.   https://www.mckinsey.com/business-functions/mckinsey-analytics/our-insights/accelerating-analytics-to-navigate-covid-19-and-the-next-normal?cid=other-eml-alt-mip-mck&hlkid=780c59ea485d4d50b22fba9e3d948bc2&hctky=11926951&hdpid=70ae87b8-b9c7-4003-af3e-11d69e13d361,5/27/2020 20:12,6/19/2020 12:43,1,11,9,2,0,0,0,0,9,9
119,1,"With the growth in computational power, cloud services and innovative technology, harnessing huge datasets have become easier than ever. Data is the key to making informative decisions and is a highly valued skill in any business. Forging a career in data has never been more accessible and individuals from all backgrounds are succeeding!",5/26/2020 20:16,11/17/2021 21:18,1,20,18,2,0,0,0,0,18,18
120,1,Learning and Development will be done through distance learning. The future of learning will be online compared to brick and mortar.   https://www.hrdive.com/news/to-defend-budgets-in-a-downturn-ld-must-focus-on-the-future/578182/,5/25/2020 18:30,5/25/2020 18:30,0,13,12,1,0,0,0,0,12,12
121,1,"IT industries are surviving during lockdown. The ability to work remotely and the need for companies to operate digitally are all contributing to positive IT employment. As a testimony to this, at EXPLORE, we are actually expanding aggressively our operations!   If you’re interested in a digital skill that’s employable even during lockdown, apply for our online course now!   https://explore-datascience.net/long-courses/data-science  https://l.facebook.com/l.php?u=https%3A%2F%2Fmybroadband.co.za%2Fnews%2Fbusiness%2F352691-good-news-for-software-developers-in-south-africa.html&h=AT2TsEEgYF_unSV4osDaUA3YF-5nkI5v1Zu_iqE5K_Ix36P10JFNX0LpGpEzWbZPE8rhssxI9MtF7tiXSTaQEP3F_6uj5fvclttdYucY5OIQXDXTw_rvY0LUIVc6Rrs&s=1",5/23/2020 13:09,5/23/2020 13:09,0,13,12,1,0,0,0,0,12,12
122,1,"Machine learning and AI are great in practice, but in the real world, there are key factors to consider when deploying a model. Ethics, discrimination, scalability and responsible learning are just some social aspects to machine learning.   Microsoft has announced some new tools and AI that focuses on more fair models.   https://blogs.microsoft.com/ai/azure-responsible-machine-learning/",5/21/2020 20:08,5/21/2020 20:08,0,9,9,0,0,0,0,0,9,9
123,1,87% of companies have a current skills gap. 43% of organisations are looking to fill data analytics skill gaps. Training in these skills and hiring the right candidates will be crucial to building this pipeline of talent.  https://www.mckinsey.com/business-functions/organization/our-insights/beyond-hiring-how-companies-are-reskilling-to-address-talent-gaps,5/20/2020 19:09,5/20/2020 19:09,0,7,6,0,0,1,0,0,6,6
124,1,"Corporate education is moving online. Why not make your personal education online as well? Flexible times, no classrooms and smart platforms are just some perks of digital learning.  https://www.forbes.com/sites/brandonbusteed/2020/05/16/corporate-education-will-never-return-to-the-classroom/#d4112c729a01",5/19/2020 18:30,5/19/2020 18:30,0,12,12,0,0,0,0,0,12,12
125,1,What can EXPLORE's comprehensive Data Science course give you?  ? Advanced Python Coding ? SQL Database Design ? Extensive PowerBI Dashboards ? Latest Machine Learning Techniques  Get an accredited set of skills to help you launch your career!  https://www.youtube.com/watch?v=ntRzevAp3Lo,5/15/2020 18:00,5/15/2020 21:55,1,9,6,3,0,0,0,0,6,6
126,1,"Companies are heading towards digitisation in their operations. Most jobs in the future will have a technological and data component. Are you ready for this future?  Applications for flagship courses are still available!   Our 400+ alumni have :  ? 97%+ graduation ? 93%+ employment ? R360,000 average annual salary  https://explore-datascience.net/long-courses/data-science/2",5/14/2020 18:00,5/14/2020 18:00,0,5,5,0,0,0,0,0,5,5
127,1,What are the skills that every data scientist needs? Here are the basic skills that EXPLORE’s data scientists use and learn everyday to make them ready for the workplace.,5/13/2020 18:00,5/13/2020 18:00,0,16,12,4,0,0,0,0,12,12
128,1,"What is the foundational role of a data scientist? At EXPLORE, we believe in 4 simple techniques which make a data scientist job ready - the ability to gather data, analyse data, visualise/explain the data and deploy a model.",5/12/2020 18:00,5/12/2020 18:00,0,13,11,2,0,0,0,0,11,11
129,1,"Through our ability to solve problems, we are tackling unemployment. We have helped over 400 new data scientists enter into the economy to solve new problems.  Here are stories of some of our alumni who have launched their futures in data science.  Learn Data Science in 6 or 12 months, online or on campus. Get a job. Design your future.  https://m.youtube.com/watch?feature=youtu.be&v=6D84JKSqUZg",5/7/2020 20:06,5/7/2020 20:06,0,8,6,2,0,0,0,0,6,6
130,1,COVID-19 lockdowns caused global internet surges. Why didn’t the internet break?   https://www.itnewsafrica.com/2020/05/why-covid-19-didnt-break-the-internet/,5/6/2020 19:52,5/6/2020 19:52,0,2,1,1,0,0,0,0,1,1
132,1,"During this pandemic, educational institutions at all levels are closing across the world. Thankfully, we live in a digital world.   EXPLORE offers all the courses to learn these future digital skills, digitally!",5/5/2020 19:19,5/5/2020 19:19,0,7,6,1,0,0,0,0,6,6
133,1,"Get a foot into the world of data science! Whether you’re looking to start your career or reskill yourself, we have the course for you! We operate and offer our courses throughout all levels of the lockdown.  https://explore-datascience.net/home/our-courses  https://www.youtube.com/watch?time_continue=1&v=ntRzevAp3Lo&feature=emb_logo",5/4/2020 20:26,5/4/2020 20:26,0,10,9,1,0,0,0,0,9,9
134,1,Enrol now for our 12-month Data Science on-line course and learn the latest advances in machine learning. Join the revolution now.  https://www.youtube.com/watch?v=aeCGUxAcIWQ&feature=emb_logo,5/3/2020 7:30,5/3/2020 7:30,0,9,7,2,0,0,0,0,7,7
135,1,EXPLORE’s versatile online learning platform makes all our courses relevant during this lockdown period. Our courses can be completed under all restriction levels!   Interested in a part-time or sponsored course?   https://explore-datascience.net/long-courses/data-science/2,4/30/2020 20:25,4/30/2020 20:25,0,6,5,1,0,0,0,0,5,5
136,1,Artificial Intelligence (AI) in medicine is becoming extremely relevant and implementable. Google is investigating how to implement AI in reading retinal scans to aide nurses in diabetic related screenings!  https://www.technologyreview.com/2020/04/27/1000658/google-medical-ai-accurate-lab-real-life-clinic-covid-diabetes-retina-disease/,4/29/2020 20:00,5/2/2020 10:01,1,15,11,2,0,2,0,0,11,11
137,1,One question many businesses ask is “How do you I incorporate data science into my business model?” Great read on how the working relationship between human and machine can be made to answer this question.   https://africa.com/how-businesses-can-unleash-the-power-of-human-machine-collaboration/,4/23/2020 20:09,4/23/2020 20:09,0,7,7,0,0,0,0,0,7,7
138,1,"Brilliant work by one of our alumni, Damian Vather. Some visualisations of the dashboard include different case scenarios, country differences and local data, such as cases per province and number of hospital beds available. Damian was part of the 2018 cohort and has since joined EXPLORE where he has been involved in consulting and academy work.  https://datastudio.google.com/u/0/reporting/19lGvPnRzHcDf9MtvH-mIf0geK-gqdx1u/page/rAUMB?s=jD24UnenLbw",4/22/2020 19:28,4/22/2020 19:28,0,24,18,6,0,0,0,0,18,18
139,1,Here are some fantastic technological measures South Africa is taking towards COVID-19 pandemic. Leveraging these solutions can pave a path to new future innovations.   https://www.geospatialworld.net/blogs/how-south-africa-uses-tech-to-fight-covid-19/,4/21/2020 19:41,4/21/2020 19:41,0,5,5,0,0,0,0,0,5,5
140,1,"Get skilled with coding, databases, dashboards and AI! We believe in learning on digital platforms to make our course as accessible as possible! Both self-funded online courses and corporate sponsored courses are open for DATA SCIENCE.   https://explore-datascience.net/long-courses/data-science/2",4/20/2020 18:40,6/19/2020 13:56,2,7,6,1,0,0,0,0,6,6
141,1,?? +90% Employment Rate ?? +R300 000 annual starting salary ?? Future proof and skills employers need urgently  Apply for the sponsored and self-funded courses!,4/15/2020 20:00,6/19/2020 13:58,2,13,9,4,0,0,0,0,9,9
142,1,Looking to get involved in the world of coding and data?   Apply for our flagship data science course! We offer the course as an on campus experience (corporate sponsored or self-funded) or online at your own pace (self-funded).  Explore more info @ https://buff.ly/34hp7Fr,4/14/2020 19:57,4/14/2020 19:57,0,13,13,0,0,0,0,0,13,13
143,1,"Lockdown? No problem! At EXPLORE, our digital platform means that business can continue! We are always ready to solve the immediate and complex problems!   Our vision is to build the largest centralised COVID-19 database in South Africa!",4/9/2020 19:56,4/10/2020 0:39,1,31,21,9,0,1,0,0,21,21
144,1,"Learn to code, build databases and create interactive dashboards. Upskill yourself in the most in demand field of of the 21st century!   Apply for the Data Science July 2020 intake NOW!   https://buff.ly/34hp7Fr",4/7/2020 19:36,6/19/2020 14:03,8,31,27,4,0,0,0,0,27,27
145,1,Technological advances will be used for tracking the COVID-19 virus in South Africa. Do you think that the government’s plan is viable? Or an invasion of the public’s personal data? Comment your thoughts below!,4/1/2020 20:00,4/1/2020 20:00,0,7,7,0,0,0,0,0,7,7
146,1,"Following South African Revenue Service (SARS) ambitions of implementing AI to find people evading tax, the J.S.E Johannesburg STOCK is also interested in AI! They plan on using it to find those who are involved in white collar crimes. Exciting times for South Africa and the field of AI!",3/26/2020 20:01,3/27/2020 8:06,0,19,16,3,0,0,0,0,16,16
147,1,"Don’t know what to do during the lockdown? Why not learn a digital skill on an accessible, online platform! Look out for the opening of applications for our online courses",3/24/2020 20:52,3/24/2020 20:52,0,15,15,0,0,0,0,0,15,15
148,1,Really good initiative utilising AI for aiding in the fight against the COVID-19 virus.  https://m.bizcommunity.com/Article/196/423/201711.html,3/18/2020 20:03,3/18/2020 20:03,0,7,7,0,0,0,0,0,7,7
149,1,"Interview on eNCAnews with our Chief EXPLORER .The focus of the interview was around topics such as the shift towards digital learning platforms, tackling youth employment opportunities and in demand skills.",3/17/2020 20:00,3/17/2020 20:00,0,39,37,2,0,0,0,0,37,37
150,1,"After mastering SQL databases and building an integrated pipeline for scraping Twitter posts, Joburg interns had a day of socialising!",3/12/2020 20:00,3/14/2020 11:11,1,42,30,12,0,0,0,0,30,30
151,1,"Our vision for 2025 is to build the path for youth employment. We've placed over 500 data scientists, trained corporate individuals from over 10 of the top 100 companies in South Africa and opened 3 campuses in just the last 3 years.",3/11/2020 20:05,3/12/2020 10:42,1,17,15,2,0,0,0,0,15,15
152,1,A competition was run to try and advance the research of finding the cure for the COVID19 virus using data science. Data science can be used to solve a wide range of problems!,3/9/2020 20:01,3/9/2020 20:01,0,17,15,2,0,0,0,0,15,15
153,1,"The use of ROBOTICS in labs are not unheard of. They speed up the process of tasks by automation. In the case of the #covid-19 virus, speed is a must! Interesting read about how the use of robotics and AI are speeding up the drug research to hopefully find a cure!",3/5/2020 20:00,3/5/2020 20:00,0,18,16,2,0,0,0,0,16,16
154,1,"Stats SA  released the results for Import & Exports from 2018 to 2019.  Mining outputs (ores and minerals) were the main contributor to the decrease in exports. A positive to the trend was the decrease in imports, specifically in the machinery and equipment trade. This was a result of increased machinery exports, meaning that the manufacturing of machinery and equipment increased. Is South Africa moving to an industrial state and away from mining?",3/3/2020 20:00,3/3/2020 20:00,0,7,7,0,0,0,0,0,7,7
155,1,"Previously, data analytics and data management were scarce skills to find, and still are. Advances in technology and tools to perform these complex models with better access.",3/2/2020 20:00,3/2/2020 20:00,0,11,10,1,0,0,0,0,10,10
156,1,FIRST Meet-Up for the year at the Joburg campus! Guests were treated to new and exciting graphic visualisation techniques! Followed by a lean coffee discussion where participants talk about all things data related.   Look out for the next Meet-up and RSVP!,2/27/2020 20:43,2/27/2020 20:43,0,26,23,3,0,0,0,0,23,23
158,1,Wearable tech generates a lot of data. This can be easy to integrate AI on the go! Interesting piece of tech for your pooch!,2/26/2020 20:00,2/26/2020 20:00,0,9,9,0,0,0,0,0,9,9
159,1,"StatsSA released a publication on motor trade sales over the last year for the Q4 period (October - December). Used cars have increased significantly (4.3%) and holds a weight of 17.5% towards the total motor trade contribution. Compared to used car sales, new car sales have seen a drop in sales (0.1%), with a weight of 24.7% towards motor trade, showing a hesitation in spending. Will this result in used car dealerships increasing the price as demand increases? Will South African new car sales see some more attractive pricing and customer deals?",2/25/2020 20:00,2/25/2020 20:02,0,7,7,0,0,0,0,0,7,7
160,1,"To be ahead of the pack, you won’t just need to be digital, you’ll need to be SMART with your digital skills. Data science and the related fields are scarce, future proof and high in demand.  https://businesstech.co.za/news/technology/375238/these-are-the-it-skills-that-south-african-companies-are-struggling-to-find/",2/20/2020 20:05,2/20/2020 20:39,1,12,11,1,0,0,0,0,11,11
161,1,"Reminder to RSVP for the Meet-Ups happening at the Joburg and Cape Town campuses! Talks include Visualisations (Joburg), AlphaZero (Cape Town) and lastly the African Machine translator (Cape Town, hosted by one of our leading data scientists!). Socialise and meet some of the leaders in the South African data and technology space!   RSVP at: CPT - https://buff.ly/37oD0l9 JHB - https://buff.ly/31UVPLE",2/19/2020 20:00,2/19/2020 20:00,0,1,1,0,0,0,0,0,1,1
162,1,The future of industry will lead to net gain in new job creation. Technology and e-learning will be at the forefront of building the skills for the new revolution of digitalisation.   Look out for the opening of the 2021 cohort Data Science course!   https://www.iol.co.za/business-report/wef/south-africa-needs-renewed-skills-development-and-reskilling-revolution-42155437,2/17/2020 21:32,2/17/2020 21:32,0,18,17,1,0,0,0,0,17,17
163,1,,2/17/2020 8:54,2/17/2020 8:54,0,8,8,0,0,0,0,0,8,8
164,1,EXPLORE in Johannesburg hosted a three day boot-camp for  Machine Learning. The attendees were all from the Actuarial Society of South Africa.,2/14/2020 20:00,2/14/2020 20:00,0,29,29,0,0,0,0,0,29,29
165,1,"EXPLORE will be hosting the first set of #meetups for the year! These will take place at the Cape Town and Johannesburg campuses. Whether you are a data professional, AI enthusiast or just interested, join us!  RSVP and find more details for: > Cape Town - https://buff.ly/37oD0l9 > Johannesburg - https://buff.ly/31UVPLE",2/13/2020 21:07,2/13/2020 22:43,1,10,8,2,0,0,0,0,8,8
166,1,World Economic Forum forecasts a RESKILL revolution. New industries and disruptive operations are on the rise in the #4IR. That also means opportunities for data specialists and digital careers!   https://www.weforum.org/agenda/2020/01/reskilling-revolution-jobs-future-skills?utm_content=114988959&utm_medium=social&utm_source=linkedin&hss_channel=lcp-2527975,2/12/2020 20:00,2/12/2020 20:00,0,17,17,0,0,0,0,0,17,17
167,1,"Sustainable solutions, with maximum societal value unlocked - AI is shaped for humans BY humans. Africa’s foundation for building a technological society is ready for the taking!   https://www.iol.co.za/news/opinion/africa-must-shape-its-own-ai-destiny-42134238",2/10/2020 20:04,2/10/2020 20:04,0,14,12,2,0,0,0,0,12,12
168,1,"Everybody is talking about the impact of AI on our daily lives. Whether it be about automating jobs, self-driving cars or even advanced personal assistants, the sentiment is the same - what will happen to us?   Interesting interview with Rhonda Scharf, describing the impact of AI in our daily lives.   https://www.google.co.za/amp/s/www.forbes.com/sites/rodgerdeanduncan/2020/02/04/what-role-will-does-artificial-intelligence-play-in-your-life/amp/",2/6/2020 20:18,2/6/2020 20:34,0,10,8,2,0,0,0,0,8,8
169,1,Automation is a huge game changer in business operations! Machine learning and data play a huge role in this process. Exciting to see the prospect of more virtual stores!   https://www.google.co.za/amp/s/fortune.com/2020/02/04/artificial-intelligence-7-eleven-mcdonalds/amp/,2/6/2020 7:55,2/6/2020 7:55,0,15,13,2,0,0,0,0,13,13
170,1,"#AI technology being used to predict an outbreak long before the epidemic. In this case, being the coronavirus.   https://www.google.co.za/amp/s/qz.com/1791222/how-artificial-intelligence-provided-early-warning-of-wuhan-virus/amp/",2/4/2020 20:18,2/5/2020 23:14,1,20,16,2,0,2,0,0,16,16
171,1,(SARS) are doing exciting things with Data! Hiring new talent in Big Data and AI is a positive step towards creating a digital economy!   https://www.google.co.za/amp/s/businesstech.co.za/news/technology/370178/new-sars-technology-to-go-after-tax-dodging-south-africans/amp/,2/3/2020 19:13,2/3/2020 19:23,1,47,35,9,0,3,0,0,35,35
172,1,"Durban Campus Celebrating the end of their first week of python! The team was welcomed by the CEO at Ignition Group , marking the beginning to their new data science career. Keep up the good work Durban ???? ??",1/31/2020 19:39,1/31/2020 19:52,0,52,48,4,0,0,0,0,48,48
173,1,Live dashboard on the #coronavirus! Dashboards are an extremely powerful tool used by data scientists to track trends and key performance indicators.   https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,1/30/2020 19:22,1/30/2020 19:22,0,10,8,2,0,0,0,0,8,8
174,1,An interesting infographic showing where companies are spending on MACHINE LEARNING. EXPLORE trains its  #datascientists in #machinelearning to explore these fields ! Exciting times in the #4ir and #ai space!  https://cdn.statcdn.com/Infographic/images/normal/17966.jpeg,1/29/2020 20:56,1/29/2020 20:56,0,10,10,0,0,0,0,0,10,10
175,1,"Happy Data Privacy Day! At EXPLORE, we train our data professionals to be data compliant! Data is the gold for any business and can be so easily obtained. Make sure your data privacy is optimised!   Click on https://myaccount.google.com/intro/privacycheckup?hl=en to make check your data privacy!  https://www.iol.co.za/business-report/technology/data-protection-day-is-your-personal-data-safe-41568530",1/28/2020 19:29,1/28/2020 19:29,0,13,12,1,0,0,0,0,12,12
176,1,"StatsSA released its tourism and migration report for 2019. Cape Town has been one of the most popular cities for international tourists, and increasing in popularity. Despite this, there is a reduced number of international arrivals at all airports in South Africa - decrease of 0.4% since last year. Some questions are: Is tourism is declining? Could Business individuals be reducing visits?   EXPLORE ask the questions and try find avenues in the data to build informative insights!   Keep an eye for applications for the next flight of sponsored students and online courses!",1/27/2020 16:59,1/29/2020 16:48,0,17,17,0,0,0,0,0,17,17
177,1,We are still the leading course in South Africa and Africa offering data science certification and training in artificial intelligence. Look out for the next opening of the sponsored and paid courses!   https://www.google.co.za/amp/s/mybroadband.co.za/news/5g/334028-2020-is-the-year-of-5g-ai-and-security.html/amp,1/23/2020 20:04,1/23/2020 21:55,1,32,26,6,0,0,0,0,26,26
178,1,A core value at EXPLORE is the ability to solve problems. We are always looking for them so that we can continue solving.   https://medium.com/@dippnallsc/solve-the-problem-18c8695d54c9,1/22/2020 20:22,1/23/2020 5:08,1,14,12,2,0,0,0,0,12,12
179,1,"PERSONALISED service is becoming extremely more accessible. With DATA, and ARTIFICIAL INTELLIGENCE, you can predict and model tailor made services! EXPLORE trains individuals in MACHINE LEARNING, which is a field of AI!   https://affiliateinsider.com/featured/data-science-affiliate-marketing/",1/21/2020 20:03,1/21/2020 20:03,0,24,20,4,0,0,0,0,20,20
180,1,"The Q4 UNEMPLOYMENT report will come out in February this year. UNEMPLOYMENT has been on the increase and saw its record high jump in the quarter 3 report (Q3) to just over 29%. With over 6.7 million people unemployed and about 15.5M non-economically active people, this puts a strain on the taxpayers and businesses to deliver economic growth.   When EXPLORE Data Science Academy was established, the main problem to solve was unemployment. Not only have we sent out approximately 400 job ready individuals, we are also on course to make that number 1000 by the end of this year.   Head over to https://explore-datascience.net/ to learn more about our courses on offer to INCREASE your job OPPORTUNITIES!",1/20/2020 20:18,1/25/2020 14:03,2,18,18,0,0,0,0,0,18,18
181,1,CAPE TOWN campus kick off in the new open plan office! Good luck to the third cohort of Cape Town!,1/16/2020 21:14,1/16/2020 22:46,2,47,40,7,0,0,0,0,40,40
182,1,"Our brand and our values are our people. EXPLORE does not just provide technical skills for the workplace, but also the social and managerial skills. These are the SKILLS that seal the DEAL! Through our parallel course, The Way of The EXPLORER, we help prepare individuals for the work environment!   https://youtu.be/Ki9fgj-Q3Vg",1/15/2020 19:56,1/16/2020 6:37,1,16,15,1,0,0,0,0,15,15
184,1,"DATA SCIENCE encompasses stats, programming and business skills. Businesses are willing to pay for these skills, especially in the tech space! Look out for the 2021 applications soon to open and the in take for the next online course!   https://l.facebook.com/l.php?u=https%3A%2F%2Fmybroadband.co.za%2Fnews%2Fsoftware%2F333646-south-african-software-developers-big-spending-power.html&h=AT3XxPWVTNXOYLClW7J-n_Bp1CCgTYmYkDdA0ukwrLH-QEaWVLNWaUHBdaPEHa0WBqpRMldGJHx4Xg6dmjz3kssriUTA8TWaTAplqAByI49brLpcQCJZGlHRrbYZGNY&s=1",1/14/2020 20:08,1/17/2020 21:00,1,19,18,1,0,0,0,0,18,18
185,1,EXPLORE Durban Campus kicked of today for the first time! Students from all kinds of backgrounds and places rocketed up and started their journey into DATA SCIENCE at our partner Ignition Group!,1/13/2020 20:10,6/3/2020 14:06,7,54,39,13,0,2,0,0,39,39
186,1,Everybody is talking about AI. One of the most exciting fields of DATA SCIENCE uses AI extensively. EXPLORE implements AI in its courses and gets you ready to learn how to get your programs to think for themselves!   Head over to our website to see more about the courses on offer!  https://www.aithority.com/guest-authors/how-artificial-intelligence-and-blockchain-is-revolutionizing-mobile-industry-in-2020/,1/10/2020 20:00,1/10/2020 20:00,0,14,13,1,0,0,0,0,13,13
187,1,Data Science is not just machine learning and AI. Data Scientists are present at every stage when DATA is needed to solve a business problem. The DATA is the gold!   https://towardsdatascience.com/succeeding-as-a-data-scientist-in-small-companies-startups-92f59e22bd8c,1/9/2020 21:54,1/10/2020 8:15,0,18,17,1,0,0,0,0,17,17
188,1,"For those who have just completed matric, it’s extremely daunting to step into the world as an adult. Youth Unemployment is a huge topic amongst the South African culture. Lack of funding and access to quality education has been a huge problem. EXPLORE offers internships and alternative methods for completing a quality course. We also pride ourselves in the recruitment stage and our relationship with corporate South Africa.   Remember to apply for a course so you keep ahead of the curve!   https://www.google.co.za/amp/s/citybuzz.co.za/107247/upskilling-youth-data-science/amp",1/8/2020 21:30,1/8/2020 21:46,0,23,21,2,0,0,0,0,21,21
189,1,"Well done to the matrics of 2019! Keep EXPLORING!   Apply with your matric at EXPLORE for Data Science to get a foot in the lucrative space of IT and Data! You will learn the soft skills working with real life agile structure, programming mastering, powerful cloud databases, beautiful interactive graphing and artificial intelligence!   https://explore-datascience.net/",1/7/2020 23:41,1/7/2020 23:41,0,11,9,2,0,0,0,0,9,9
190,1,3 DAYS LEFT to apply for the online data science course for 2020! Our flagship course will get you geared up the TRENDIEST and most EXCITING career. Interested in where data is heading? Take a look at the some of the trends for this year then go to our website at :  https://explore-datascience.net/long-courses/data-science  HAPPY 2020!   https://www.google.co.za/amp/s/www.techrepublic.com/google-amp/article/big-data-predictions-8-analytics-trends-in-2020/,1/6/2020 19:49,6/3/2020 14:07,3,18,15,3,0,0,0,0,15,15
191,1,"Think data science is for you? Read the article below and if you’re a match, head over to our page to apply for the long course!   https://explore-datascience.net/  https://analyticsindiamag.com/is-data-science-for-you-this-ibm-data-scientist-tells-how-to-figure-it-out/",12/30/2019 22:20,1/6/2020 13:59,1,16,14,2,0,0,0,0,14,14
192,1,Applications for MACHINE LEARNING are still open for 2020!   Machine Learning is one of the most exciting areas within AI. It is also one of the most in demand skills in the WORLD!   https://explore-datascience.net/,12/27/2019 9:19,6/24/2021 14:31,1,14,13,1,0,0,0,0,13,13
193,1,Applications for the flagship Data Science course are still open for 2020!   https://explore-datascience.net/,12/25/2019 17:05,12/25/2019 17:05,0,15,14,1,0,0,0,0,14,14
194,1,Data Science is definitely the HOTTEST career choice right now! Take a look at the link below and then head over to our site to see how you can make that step towards a career in machine learning and A.I!   https://www.marketwatch.com/story/the-no-1-job-of-2019-pays-140000-and-its-hiring-growth-has-exploded-74-2019-12-10  https://explore-datascience.net/,12/23/2019 21:19,12/23/2019 21:19,0,17,15,2,0,0,0,0,15,15
195,1,"Applications are still open for the 2020 online courses!   Get the best start for YOUR CAREER. Whether it’s upskilling or starting fresh, get some of the most in DEMAND skills from South Africa’s leading Data Sciences Academy!   https://explore-datascience.net/long-courses/data-science",12/20/2019 13:41,12/20/2019 13:41,0,20,19,1,0,0,0,0,19,19
196,1,"EXPLORE is proud to have DataCamp as one of the learning platforms for the 2020 cohort! This means that the students have access to ALL THE MATERIAL on DataCamp.   DataCamp is a platform to learn Data Science through short expert-curated videos, interactive coding sessions tutorials and projects! Python, R, SQL and Shell are all available to learn.   https://www.datacamp.com/",12/17/2019 19:52,6/3/2020 14:08,4,27,25,2,0,0,0,0,25,25
197,1,Artificial Intelligence. Big Data. Machine learning. These are some of the emerging specialties which companies are looking for to move into the future of industries. Data science has seen a 37% increase in hiring growth over the past year!   https://www.google.co.za/amp/s/www.zdnet.com/google-amp/article/data-science-dominates-linkedins-emerging-jobs-ranking/,12/12/2019 20:24,12/20/2019 22:39,2,26,23,3,0,0,0,0,23,23
198,1,EXPLORE has seen the journey of its students and we’re proud to be building the future of this country and potentially the world.  Hear the success from some of graduates!   https://www.youtube.com/watch?v=v8rB2Ea3VHA,12/10/2019 12:04,12/10/2019 12:05,0,30,23,7,0,0,0,0,23,23
199,1,Skills development should be at the core of every company. What better way than to get the BEST data scientists? EXPLORE is excited to take this journey with corporates such as Nedbank African Bank Absa South Africa BCX RMI. We’re ready for Cell C and Ignition in 2020!,12/6/2019 19:51,12/20/2019 22:40,4,38,34,4,0,0,0,0,34,34
200,1,We are excited to announce Cell C as one of the sponsors for the 2020 cohort at EXPLORE Johannesburg! Good luck to all the future EXPLORERS and Cell C!,12/5/2019 19:10,12/7/2019 15:33,3,67,54,13,0,0,0,0,54,54
201,1,"Data is the buzzword for the future jobs of the Fourth Industrial Revolution. Yet, there’s so many titles? Here are a couple of infographics explaining the difference between DATA ENGINEERING, DATA ANALYST and DATA SCIENTIST.   EXPLORE is proud to offer all of these fields as courses tailor made for your lifestyle!",12/4/2019 20:56,12/4/2019 20:58,0,40,34,6,0,0,0,0,34,34
202,1,"EXPLORE students at the Johannesburg campus competed in GKHack2019 at Geekulcha and can you guess who won??? Once again, the EXPLORE team came FIRST! They won a cash prize of R60000 and the title of the best team for geek innovation for 2019! Well done guys ??????",12/3/2019 21:28,12/4/2019 22:32,3,87,68,19,0,0,0,0,68,68
203,1,"Data Scientists are in huge DEMAND! EXPLORE is reaching the end of the 2019 year and we’re confident that the talent produced will not just fill this demand, but thrive!   Head over to https://explore-datascience.net/ to see how you can be part of the 2020 cohort with one of our courses!   https://dataconomy.com/2019/12/demand-for-data-scientists-far-exceeds-supply-heres-how-your-company-can-cope/",12/2/2019 21:01,12/9/2019 14:28,2,26,24,2,0,0,0,0,24,24
