Username,Datetime,Tweet Id,Text,likeCount,Media,Source,ReplyCount,RetweetCount
2Uinc,2022-03-17 17:06:06+00:00,1504504360084152321,"Two years after COVID: what have we learned? @edXonline Founder @agarwaledu shares how the tumultuous time accelerated a global embrace of online learning on the @timeshighered podcast.
Listen in👂: https://t.co/iQ4wUekD4d",7,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3
2Uinc,2022-03-16 15:53:17+00:00,1504123647522390027,"We’re proud to join the @HRC, @freedom4allusa and more than 160 companies to oppose anti-LGBTQ state legislation in the United States. No person should face discrimination for who they are. 

Read more about the statement below. #ProtectTransKids https://t.co/rCbRDYxlTE",11,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,7
2Uinc,2022-03-15 19:29:09+00:00,1503815582440898561,"On #EqualPayDay, dig deep into the causes and effects of unconscious bias through a free four-part course series from @CatalystInc on @edxonline that unpacks the importance of gender and racial equity in the workplace. https://t.co/svcTLMoGDB",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-03-15 13:34:08+00:00,1503726241895096325,👏👏👏👏 https://t.co/NpENDu6L9P,4,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
2Uinc,2022-03-14 18:51:57+00:00,1503443835032064006,"To mark #InternationalWomensDay, our employee-led Womxn’s Alliance Network rallied together and celebrated the women in our lives who inspire us to keep fighting gender bias. #BreakTheBias #Lifeat2U

Read more: https://t.co/zj8wteVEJE",3,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
2Uinc,2022-03-11 15:15:54+00:00,1502302302052491270,"Hear from our Vice President of Product Management, Poonam Kalinani, who shares advice for women looking to make their mark &amp; increase representation in the technology space. https://t.co/rry0pFr7kJ #WomensHistoryMonth",3,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,3
2Uinc,2022-03-10 18:26:00+00:00,1501987753306820613,"Dive deep into the global rise of technology boot camps, which upskilled over 100,000 professionals globally in 2021. It’s a number that’s expected to more than triple by 2025 as demand for foundational tech skills explodes. Learn why in @holoniq. https://t.co/N1shlDJCWk",3,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-03-09 13:19:39+00:00,1501548269138235399,"In @insidehighered, @joshmkim asks one student why she chose @BUQuestrom’s online MBA program.

Balance of flexibility and rigor? ✅

Integrated modular approach? ✅

Disruptively priced at $24K? ✅

Details: https://t.co/Dta3Nz1ODd
🔗  https://t.co/a77J9XQoDf",6,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3
2Uinc,2022-03-08 15:19:10+00:00,1501215958672850955,Hear from 2U’s @AndrewHermalyn on what this @FastCompany recognition means to us and how 2U &amp; @edXOnline will continue to grow partnerships like these. https://t.co/9zus7m98mD #NoBackRow #FCMostInnovative,5,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,4
2Uinc,2022-03-08 15:19:10+00:00,1501215957284438018,"In 2021, we connected universities offering high-quality online degrees and boot camps like @Morehouse, @michiganstateu, &amp; @UMNews with Guild's employer partners to unlock transformative educational opportunities for millions of Americans. (2/3)",4,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
2Uinc,2022-03-08 15:19:09+00:00,1501215955225133056,We’re thrilled that @FastCompany named 2U as one of the Most Innovative Companies of 2022 alongside our partner @GuildEducation. (1/3) https://t.co/eKEj537O8X,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FNVj1swWYAsAjdP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNVj1swWYAsAjdP?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,2
2Uinc,2022-03-07 17:29:55+00:00,1500886476682375176,"Early in her career, Kaileigh recognized that she needed to prove her worth in ways that many of her male colleagues in tech did not – so she took action. Learn how she succeeded. #Lifeat2U #WomensHistoryMonth https://t.co/dq9RUl366G https://t.co/hfHC5DMN9v",2,"[Photo(previewUrl='https://pbs.twimg.com/media/FNQ4SvrXEAEoISf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNQ4SvrXEAEoISf?format=jpg&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
2Uinc,2022-03-04 20:53:06+00:00,1499850443589140484,"We #StandWithUkraine. 🇺🇦 Effective immediately, we are removing all @edXonline course content from Russian universities and will offer all Ukrainian colleges and universities free access to edX Online Campus for the foreseeable future. 
Full statement: https://t.co/yvq9IRnyPB",21,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,6
2Uinc,2022-03-03 15:20:13+00:00,1499404284395413507,"Learn how our collaborations with universities, nonprofits, and government agencies carve affordable career pathways for diverse learners, meet employers’ talent needs, and support regional economic development. These are “win, win, wins.” #NoBackRow https://t.co/wLA9jB9aBI",5,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,2
2Uinc,2022-03-02 15:56:46+00:00,1499051092977635330,"We're spotlighting 11 women who successfully transitioned into tech careers with the skills they developed in 2U-powered boot camps. From young professionals to full-time moms, these grads are transforming the tech landscape &amp; inspiring women everywhere: https://t.co/SwRO3kqcdG",4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,1
2Uinc,2022-03-01 17:30:36+00:00,1498712321367187458,"This #WomensHistoryMonth, we’re paying special attention to how women claim power and equity through education. Check out these resources offered in partnership with leading universities. https://t.co/FUj8x79Xpt",12,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,8
2Uinc,2022-02-28 21:33:39+00:00,1498411095916269568,"@DavidnLang @galvanize @HackReactor @thinkful @GA Hi David, we publish enrollment data in our annual Transparency Report - https://t.co/WIpJg57gdt.",1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-02-28 19:43:27+00:00,1498383365032009736,Hear from four members of our employee-led Black Engagement Network on how their transformational experiences as former HBCU students have impacted their lives and continue to inform their work with 2U-powered programs: https://t.co/zQ9UwDinHa (2/2),7,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,3
2Uinc,2022-02-28 19:43:10+00:00,1498383295230492673,"HBCUs foster a unique sense of community that empowers Black students to champion diversity and inclusion, develop leadership skills, and cultivate resilient support networks. (1/2)",1,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
2Uinc,2022-02-25 19:22:18+00:00,1497290879224229893,"And targeting these spaces is deplorable and cowardly. Ryan says in 1999, “We moved forward by leaning on one another.” His words ring true today.
#HBCUPride #HBCULove #BlackExcellence",3,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,1
2Uinc,2022-02-25 19:22:17+00:00,1497290876695060481,"HBCUs provide a sense of community and belonging for Black students – a place where they can go and “just be,” says 2U employee Ryan Smith, who attended  @FAMU_1887 in 1999 when two bombs detonated on campus.",2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
2Uinc,2022-02-25 19:22:17+00:00,1497290875206082563,".@Norfolkstate, one of our close HBCU partners, received its second bomb threat this year – the latest in a series of at least 59 on historically Black colleges and universities since January.",5,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,1
2Uinc,2022-02-24 15:13:51+00:00,1496865964670865408,"Willkommen, @TUGraz! The science and technology research university based in Austria will now offer professional certifications focused on cybersecurity and electronics through the @edXonline marketplace.
Learn more: https://t.co/NXwFUFSUJr",9,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,1
2Uinc,2022-02-23 20:24:44+00:00,1496581816639270925,"Meet Akinyele Akinruntan. He’s an HR Business Partner and one of the newest members of BNet, our employee-led Black Engagement Network. Click to learn more about his take on #DEI, his role in HR and what #BlackHistoryMonth means to him. https://t.co/fRunyi2VXp",1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-02-22 22:27:25+00:00,1496250302428852232,"What does it take to create ever-better digital pathways to life-changing educational experiences? Hear from @2Uinc Chief Marketing Officer @joreese3 and Patricia Wintermuth, our new VP of E-Commerce and Digital Marketing Strategy. https://t.co/s1PJO5h8tq",4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,1
2Uinc,2022-02-18 18:06:59+00:00,1494735210684067851,"At 2U, Nicki Cornelius leads marketing efforts for 2U-powered programs at @HowardU &amp; @Morehouse to empower underrepresented communities &amp; open doors to life-changing education. Learn more about her desire to create opportunity: https://t.co/7cS0bITHNp (2/2)",1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-02-18 18:06:08+00:00,1494734995520475140,"This #BlackHistoryMonth, we’re having conversations with 2U employees who support our #HBCU partners and our employee-led Black Engagement Network. Up next, we’re spotlighting Nicki Cornelius, Brand Strategy Director, and the impactful work she does at the company. (1/2)",3,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
2Uinc,2022-02-17 15:29:00+00:00,1494333064423432196,"🏈 When the confetti falls at the SuperBowl, new opportunities sprout for @NFLPA members to upskill &amp; reskill during the off-season. Learn more: https://t.co/OoY7y7GITf https://t.co/pT4ANSwqo6",1,"[Photo(previewUrl='https://pbs.twimg.com/media/FLzwAIfVUAUPOzB?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FLzwAIfVUAUPOzB?format=png&name=large')]","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",0,0
2Uinc,2022-02-16 15:11:32+00:00,1493966278784131077,"This #BlackHistoryMonth, our “A Day in the Life” series highlights members of 2U’s employee-led Black Engagement Network who support the programs of our partnerships with #HBCUs. Stay tuned for more interviews with these inspirational employees. #Lifeat2U",2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
2Uinc,2022-02-16 15:11:06+00:00,1493966172194324493,"Meet Christopher Beaufort, Student Success Manager. He supports the 2U-powered Netflix Pathways Bootcamp, which helps learners across six HBCUs &amp; HSIs prepare for thriving tech careers. Hear what keeps him motivated to drive DEI forward: https://t.co/SZugsZ1OsE (1/2)",4,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,0
2Uinc,2022-02-15 15:00:55+00:00,1493601221541826575,".@agarwaledu asked @IBM, @LinuxFoundation and @WorldBank what the future of work and education looks like to them. Check out what they have to say about the economic and technological forces that are redefining how we’ll learn and work. #NoBackRow https://t.co/kDjUFw0lq9",4,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,4
2Uinc,2022-02-14 18:55:02+00:00,1493297749416108040,.@NorfolkState &amp; @WeAreNetflix leaders share advice for companies &amp; universities looking to bridge #DEI gaps in their organizations with public-private partnerships. #NoBackRow https://t.co/ovlfiFR07M,2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2
2Uinc,2022-02-11 15:45:46+00:00,1492162957991632901,"Meet Arica Dickson, Senior Manager of New Partner Implementation, and learn about the work she does with @HowardU &amp; @Morehouse to help create educational opportunities that equip Black students with the tools to grow and succeed professionally. https://t.co/UGm4nu82Zx",5,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,2
2Uinc,2022-02-11 15:45:26+00:00,1492162871295455235,"This #BlackHistoryMonth, we’re having conversations with 2U employees who support our #HBCU partners and lead our employee-led Black Engagement Network. (1/2)",1,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",1,1
