,Title,Published_date,Views,Likes,Dislikes,Comments,post_type,Month,date,day_name
705,What Is Wireshark? | What Is Wireshark And How It Works? | Wireshark Tutorial 2021 | Simplilearn,2021-10-26T06:51:06Z,16665,290,290,18,youtube#video,Oct,2021-10-26 06:51:06+00:00,Tuesday
706,Digital Marketing Course | Post Graduate Program | Purdue University | #Shorts | Simplilearn,2021-10-26T05:30:01Z,1391,38,38,0,youtube#video,Oct,2021-10-26 05:30:01+00:00,Tuesday
707,AWS IAM Tutorial 2021 | AWS Identity And Access Management (IAM) | AWS Tutorial | Simplilearn,2021-10-25T15:30:15Z,12299,208,208,16,youtube#video,Oct,2021-10-25 15:30:15+00:00,Monday
708,Digital Marketing Course | Post Graduate Program | Purdue University | #Shorts | Simplilearn,2021-10-25T14:30:05Z,1419,38,38,5,youtube#video,Oct,2021-10-25 14:30:05+00:00,Monday
709,QR Code Reader Using Python | QR Code Scanner Using OpenCV | Python Tips | #Shorts | Simplilearn,2021-10-25T13:30:10Z,2901,105,105,6,youtube#video,Oct,2021-10-25 13:30:10+00:00,Monday
710,Data Science Week Day - 7 | Data Science Interview Questions And Answers 2021 | Simplilearn,2021-10-25T13:03:39Z,5784,175,175,1,youtube#video,Oct,2021-10-25 13:03:39+00:00,Monday
711,What Is MBA? | Master Of Business Administration | What Is A MBA Degree? | Simplilearn,2021-10-25T06:30:06Z,47716,952,952,74,youtube#video,Oct,2021-10-25 06:30:06+00:00,Monday
712,Data Science Week Day - 6 | Deep Learning With TensorFlow Course | TensorFlow Course | Simplilearn,2021-10-24T14:28:55Z,8586,218,218,2,youtube#video,Oct,2021-10-24 14:28:55+00:00,Sunday
713,Data Science Week Day - 6 | Deep Learning With TensorFlow Course | TensorFlow Course | Simplilearn,2021-10-24T09:40:00Z,4408,101,101,0,youtube#video,Oct,2021-10-24 09:40:00+00:00,Sunday
714,Data Science Week Day - 5 | Machine Learning Full Course | Machine Learning Tutorial | Simplilearn,2021-10-23T17:22:37Z,12987,382,382,8,youtube#video,Oct,2021-10-23 17:22:37+00:00,Saturday
715,Metaverse Explained | What Is Metaverse? | Metaverse Meaning | Why Metaverse Matters? | Simplilearn,2021-10-23T15:30:01Z,46011,1402,1402,77,youtube#video,Oct,2021-10-23 15:30:01+00:00,Saturday
716,Business Analyst Certification Course | Business Analysis Course | #Shorts | Simplilearn,2021-10-23T05:30:03Z,7189,204,204,7,youtube#video,Oct,2021-10-23 05:30:03+00:00,Saturday
717,"Data Science Week Day - 4 | Data Visualization Course - Tableau, Power BI and Excel | Simplilearn",2021-10-22T17:22:33Z,59894,458,458,0,youtube#video,Oct,2021-10-22 17:22:33+00:00,Friday
718,XML Tutorial For Beginners | XML Tutorial | What Is XML? | Learn XML For Beginners | Simplilearn,2021-10-22T15:30:01Z,9465,207,207,12,youtube#video,Oct,2021-10-22 15:30:01+00:00,Friday
719,Top 5 Most Prominent Metaverse Blockchain Projects In 2021 | #Shorts | Simplilearn,2021-10-22T12:30:22Z,11416,212,212,4,youtube#video,Oct,2021-10-22 12:30:22+00:00,Friday
720,Expanding Horizons- Priya’s Data Science Journey | Ambition #CannotBeLockedDown |Simplilearn Reviews,2021-10-22T07:55:46Z,3340,73,73,10,youtube#video,Oct,2021-10-22 07:55:46+00:00,Friday
721,What Is Parrot Security OS? | Introduction To Parrot Security OS | Cyber Security | Simplilearn,2021-10-22T06:30:10Z,2749,48,48,7,youtube#video,Oct,2021-10-22 06:30:10+00:00,Friday
722,Business Analyst Certification Course | Business Analysis Course | #Shorts | Simplilearn,2021-10-22T05:30:04Z,2283,60,60,1,youtube#video,Oct,2021-10-22 05:30:04+00:00,Friday
723,Data Science Week Day - 3 | SQL Full Course | SQL Tutorial For Beginners 2021 | Simplilearn,2021-10-21T17:03:03Z,17834,642,642,13,youtube#video,Oct,2021-10-21 17:03:03+00:00,Thursday
724,Pygame Tutorial For Beginners | Pygame Programming For Beginners 2021 | Python Game | Simplilearn,2021-10-21T15:30:08Z,4074,119,119,16,youtube#video,Oct,2021-10-21 15:30:08+00:00,Thursday
725,🔥FREE Python Course With Certificate 2021 | Learn Python Programming For Beginners | Simplilearn,2021-10-21T15:30:02Z,10943,363,363,23,youtube#video,Oct,2021-10-21 15:30:02+00:00,Thursday
726,QR Code Generation Using Python | How To Generate QR Code In Python | #Shorts | Simplilearn,2021-10-21T13:15:07Z,4457,221,221,9,youtube#video,Oct,2021-10-21 13:15:07+00:00,Thursday
727,Chi Square Test | Chi-Square Test Explained | Probability And Statistics Tutorial | Simplilearn,2021-10-21T07:15:57Z,2213,70,70,8,youtube#video,Oct,2021-10-21 07:15:57+00:00,Thursday
728,Business Analyst Certification Course | Business Analysis Course | #Shorts | Simplilearn,2021-10-21T06:30:03Z,4544,123,123,2,youtube#video,Oct,2021-10-21 06:30:03+00:00,Thursday
729,Data Science Week Day - 2 | R Programming For Data Science | R Programming Full Course | Simplilearn,2021-10-20T17:24:34Z,10658,344,344,2,youtube#video,Oct,2021-10-20 17:24:34+00:00,Wednesday
730,ASP.NET Core MVC Tutorial For Beginners | Introduction To ASP.NET CORE MVC | Simplilearn,2021-10-20T15:30:06Z,5516,82,82,2,youtube#video,Oct,2021-10-20 15:30:06+00:00,Wednesday
731,Top 5 Kubernetes Security Tools | Kubernetes Security | Kubernetes Tutorial | #Shorts | Simplilearn,2021-10-20T14:30:05Z,1788,71,71,1,youtube#video,Oct,2021-10-20 14:30:05+00:00,Wednesday
732,Redux Tutorial | Redux Tutorial For Beginners | Learn Redux From Scratch For Beginners | Simplilearn,2021-10-20T06:30:03Z,2445,44,44,1,youtube#video,Oct,2021-10-20 06:30:03+00:00,Wednesday
733,Data Science Week Day - 1 | Python & Mathematics For Data Science | Data Science Course |Simplilearn,2021-10-19T22:27:15Z,40634,1298,1298,33,youtube#video,Oct,2021-10-19 22:27:15+00:00,Tuesday
734,Better Solutions And Becoming An SME | Sael Celly's Cyber Security PGP Journey | Simplilearn Reviews,2021-10-19T16:00:36Z,1523,26,26,3,youtube#video,Oct,2021-10-19 16:00:36+00:00,Tuesday
735,Parrot Security OS Installation Tutorial 2021 | How To Install Parrot OS In Virtualbox | Simplilearn,2021-10-19T16:00:27Z,11104,119,119,6,youtube#video,Oct,2021-10-19 16:00:27+00:00,Tuesday
736,7 Best Last Minute Interview Tips | Last Minute Interview Preparation | Interview Tips | Simplilearn,2021-10-19T15:30:00Z,5283,248,248,32,youtube#video,Oct,2021-10-19 15:30:00+00:00,Tuesday
737,Business Analyst Certification Course | Business Analysis Course | #Shorts | Simplilearn,2021-10-19T13:30:05Z,2134,53,53,3,youtube#video,Oct,2021-10-19 13:30:05+00:00,Tuesday
738,What Is An IP Address And How Does It Work? | IP Address Explained Simply | Simplilearn,2021-10-19T08:09:40Z,4699,209,209,8,youtube#video,Oct,2021-10-19 08:09:40+00:00,Tuesday
739,Class In Python | Python Classes Tutorial With Example | Python Tutorial For Beginners | Simplilearn,2021-10-18T15:30:01Z,4389,82,82,5,youtube#video,Oct,2021-10-18 15:30:01+00:00,Monday
740,Business Analyst Certification Course | Business Analysis Course | #Shorts | Simplilearn,2021-10-18T14:00:20Z,3714,80,80,4,youtube#video,Oct,2021-10-18 14:00:20+00:00,Monday
741,Top PMP Tools 2021 | Best Project Management Tools 2021 | #Shorts | PMP Tools | Simplilearn,2021-10-18T13:30:04Z,1692,75,75,1,youtube#video,Oct,2021-10-18 13:30:04+00:00,Monday
742,Coin Change Problem Using Dynamic Programming | Data Structures And Algorithms | Simplilearn,2021-10-18T09:14:46Z,4143,70,70,8,youtube#video,Oct,2021-10-18 09:14:46+00:00,Monday
743,Software Development Course Day - 7 | Learn JavaScript From Scratch | Software Developer|Simplilearn,2021-10-17T17:49:01Z,13198,398,398,2,youtube#video,Oct,2021-10-17 17:49:01+00:00,Sunday
744,Longest Common Substring | Dynamic Programming | Data Structures And Algorithms | Simplilearn,2021-10-17T15:30:02Z,1734,54,54,2,youtube#video,Oct,2021-10-17 15:30:02+00:00,Sunday
745,Software Development Course Day - 6 | Python Programming | Software Developer | Simplilearn,2021-10-16T22:10:25Z,16682,515,515,10,youtube#video,Oct,2021-10-16 22:10:25+00:00,Saturday
746,Python Loops Tutorial | Python For Loop | While Loop In Python | Python Training | Simplilearn,2021-10-16T15:30:02Z,3577,120,120,5,youtube#video,Oct,2021-10-16 15:30:02+00:00,Saturday
747,Mean vs Mern: Which One To Choose? | Mean Stack vs Mern Stack | Full Stack Training | Simplilearn,2021-10-15T15:30:01Z,5033,129,129,14,youtube#video,Oct,2021-10-15 15:30:01+00:00,Friday
748,Software Development Course Day - 5 | Advance Java Programming | Software Developer | Simplilearn,2021-10-15T14:43:48Z,6572,214,214,6,youtube#video,Oct,2021-10-15 14:43:48+00:00,Friday
749,Linear Regression In Six Lines | Linear Regression Tutorial | Data Science | #Shorts | Simplilearn,2021-10-15T12:30:05Z,3019,129,129,3,youtube#video,Oct,2021-10-15 12:30:05+00:00,Friday
750,Post Graduate Program In Agile In Partnership With University Of Massachusetts Amherst | Simplilearn,2021-10-15T10:13:47Z,3465,18,18,4,youtube#video,Oct,2021-10-15 10:13:47+00:00,Friday
751,Python Bokeh Tutorial | Python Bokeh Dashboard | Python Data Visualization With Bokeh | Simplilearn,2021-10-15T06:30:04Z,5381,95,95,5,youtube#video,Oct,2021-10-15 06:30:04+00:00,Friday
752,Azure Security Engineer Training | Azure Security Engineer Course | #Shorts | Simplilearn,2021-10-15T05:30:11Z,1396,38,38,1,youtube#video,Oct,2021-10-15 05:30:11+00:00,Friday
753,Software Development Course Day - 4 | Core Java Programming | Software Developer | Simplilearn,2021-10-15T00:18:53Z,12377,431,431,12,youtube#video,Oct,2021-10-15 00:18:53+00:00,Friday
754,Kali Linux Tutorial 2021 | Kali Linux For Beginners | Learn Kali Linux | Ethical Hacking|Simplilearn,2021-10-14T16:00:26Z,49076,885,885,30,youtube#video,Oct,2021-10-14 16:00:26+00:00,Thursday
755,Campus Placement Preparation | How To Prepare For Campus Placements | Interview Tips | Simplilearn,2021-10-14T15:30:01Z,4758,158,158,14,youtube#video,Oct,2021-10-14 15:30:01+00:00,Thursday
756,Ransomware In 6 Minutes | What Is Ransomware And How It Works? | Ransomware Explained | Simplilearn,2021-10-14T15:30:00Z,4231,130,130,16,youtube#video,Oct,2021-10-14 15:30:00+00:00,Thursday
757,Top Angular Extensions For VSCode | VSCode Extensions For Angular Developers | #Shorts | Simplilearn,2021-10-14T12:30:26Z,1407,54,54,1,youtube#video,Oct,2021-10-14 12:30:26+00:00,Thursday
758,Arithmetic Progression And Geometric Progression With Examples (AP & GP) | Simplilearn,2021-10-14T06:30:06Z,1355,33,33,5,youtube#video,Oct,2021-10-14 06:30:06+00:00,Thursday
759,Azure Security Engineer Training | Azure Security Engineer Course | #Shorts | Simplilearn,2021-10-14T05:30:04Z,1527,41,41,1,youtube#video,Oct,2021-10-14 05:30:04+00:00,Thursday
760,Software Development Course Day - 3 | Complete C++ Programming | Software Developer | Simplilearn,2021-10-13T16:17:59Z,10540,317,317,7,youtube#video,Oct,2021-10-13 16:17:59+00:00,Wednesday
761,Taking Charge & Realizing His Ambition | Aniket | Ambition #CannotBeLockedDown | Simplilearn Reviews,2021-10-13T16:00:17Z,1185,30,30,3,youtube#video,Oct,2021-10-13 16:00:17+00:00,Wednesday
762,🔥FREE IoT Course | Internet Of Things Course FREE | Learn IoT for free | IoT Training | Simplilearn,2021-10-13T14:30:03Z,5460,196,196,25,youtube#video,Oct,2021-10-13 14:30:03+00:00,Wednesday
763,Azure Security Engineer Training | Azure Security Engineer Course | #Shorts | Simplilearn,2021-10-13T12:30:06Z,1301,54,54,1,youtube#video,Oct,2021-10-13 12:30:06+00:00,Wednesday
764,Mathematics For Programming | How Much Math Is Needed For Programming For Beginners | Simplilearn,2021-10-13T06:36:47Z,4083,183,183,6,youtube#video,Oct,2021-10-13 06:36:47+00:00,Wednesday
765,Azure Security Engineer Training | Azure Security Engineer Course | #Shorts | Simplilearn,2021-10-13T05:30:05Z,1558,53,53,1,youtube#video,Oct,2021-10-13 05:30:05+00:00,Wednesday
766,Software Development Course Day - 2 | Data Structures & Algorithms | Software Developer |Simplilearn,2021-10-13T00:39:13Z,20026,504,504,5,youtube#video,Oct,2021-10-13 00:39:13+00:00,Wednesday
767,Python Lambda Function - 19 | Lambda Function In Python Explained | Python Tutorial | Simplilearn,2021-10-12T15:30:03Z,4349,95,95,10,youtube#video,Oct,2021-10-12 15:30:03+00:00,Tuesday
768,Azure Security Engineer Training | Azure Security Engineer Course | #Shorts | Simplilearn,2021-10-12T14:30:13Z,1315,43,43,1,youtube#video,Oct,2021-10-12 14:30:13+00:00,Tuesday
769,Ways To Help You Move Up The Career Ladder During Lockdown | Growth #CannotBeLockedDown |Simplilearn,2021-10-12T14:30:06Z,2475,97,97,3,youtube#video,Oct,2021-10-12 14:30:06+00:00,Tuesday
770,Python List Manipulation | Convert Nested List To 1-D List | Python Lists | #Shorts | Simplilearn,2021-10-12T13:45:00Z,2797,93,93,2,youtube#video,Oct,2021-10-12 13:45:00+00:00,Tuesday
771,Google Dorking Tutorial | What Is Google Dorks And How To Use It? | Ethical Hacking | Simplilearn,2021-10-12T07:29:33Z,13189,264,264,17,youtube#video,Oct,2021-10-12 07:29:33+00:00,Tuesday
772,Tell Me About Yourself - Best Interview Questions And Answers | Interview Tips 2021 | Simplilearn,2021-10-11T15:30:03Z,8893,455,455,60,youtube#video,Oct,2021-10-11 15:30:03+00:00,Monday
773,How To Check Internet Speed Using Python | Internet Speed Test Using Python | #Shorts | Simplilearn,2021-10-11T14:30:01Z,2497,115,115,1,youtube#video,Oct,2021-10-11 14:30:01+00:00,Monday
774,Floyd Warshall Algorithm | All Pairs Shortest Path | Dynamic Programming Tutorial | Simplilearn,2021-10-11T06:30:11Z,1720,40,40,3,youtube#video,Oct,2021-10-11 06:30:11+00:00,Monday
775,Excel 🔥Full Course 2021 | Microsoft Excel Course | Microsoft Excel For Beginners | Simplilearn,2021-10-10T16:29:30Z,55948,1989,1989,22,youtube#video,Oct,2021-10-10 16:29:30+00:00,Sunday
776,Blockchain In 1 Minute | What Is Blockchain | Blockchain Explained |How Blockchain Works|Simplilearn,2021-10-10T15:30:07Z,8406,276,276,11,youtube#video,Oct,2021-10-10 15:30:07+00:00,Sunday
777,Python Functions Tutorial - 18 | Working With Functions In Python | Python Tutorial | Simplilearn,2021-10-09T15:30:11Z,3361,120,120,10,youtube#video,Oct,2021-10-09 15:30:11+00:00,Saturday
778,SWOT Analysis | What Is SWOT Analysis? | SWOT Analysis Explained With Example | Simplilearn,2021-10-09T13:30:22Z,5464,199,199,22,youtube#video,Oct,2021-10-09 13:30:22+00:00,Saturday
779,DevOps And Cloud Computing 🔥Expert Course | Become DevOps Expert | Become Cloud Expert | Simplilearn,2021-10-08T19:06:07Z,13418,330,330,8,youtube#video,Oct,2021-10-08 19:06:07+00:00,Friday
780,"Sorting In C++ | Sorting Algorithms - Bubble, Selection, Insertion Sort | C++ Tutorial | Simplilearn",2021-10-08T15:30:09Z,3957,96,96,7,youtube#video,Oct,2021-10-08 15:30:09+00:00,Friday
781,Bellman Ford Algorithm | Bellman Ford Algorithm Shortest Path | Dynamic Programming | Simplilearn,2021-10-08T07:58:30Z,2327,42,42,7,youtube#video,Oct,2021-10-08 07:58:30+00:00,Friday
782,Project Management 🔥Expert Full Course | Learn Project Management In One Video | Simplilearn,2021-10-08T00:44:24Z,24039,726,726,17,youtube#video,Oct,2021-10-08 00:44:24+00:00,Friday
783,What Is Matic Network? | Matic Network Explained For Beginners | Blockchain | Simplilearn,2021-10-07T15:30:01Z,6708,114,114,11,youtube#video,Oct,2021-10-07 15:30:01+00:00,Thursday
784,Chi-Square Distribution | Chi-Square Distribution Explained | Probability & Statistics | Simplilearn,2021-10-07T11:37:53Z,1958,69,69,11,youtube#video,Oct,2021-10-07 11:37:53+00:00,Thursday
785,AI Engineering 🔥Full Course | Artificial Intelligence Full Course | Become AI Engineer |Simplilearn,2021-10-06T20:36:47Z,11403,488,488,16,youtube#video,Oct,2021-10-06 20:36:47+00:00,Wednesday
786,CAT Preparation | CAT Preparation For Beginners | How To Prepare For CAT 2021 | Simplilearn,2021-10-06T15:30:15Z,2100,84,84,11,youtube#video,Oct,2021-10-06 15:30:15+00:00,Wednesday
787,SQL Course 🔥FREE | 🔥FREE SQL Course With Certificate | Learn SQL For Beginners | Simplilearn,2021-10-06T15:14:37Z,9862,375,375,15,youtube#video,Oct,2021-10-06 15:14:37+00:00,Wednesday
788,Keyboard Shortcuts You Must Know! Top Useful Keyboard Shortcuts | #Shorts | Simplilearn,2021-10-06T14:00:08Z,4590,289,289,5,youtube#video,Oct,2021-10-06 14:00:08+00:00,Wednesday
789,"Control Statements In Python - 17 [Continue, Break, Pass] | Python For Beginners | Simplilearn",2021-10-06T06:30:12Z,2070,71,71,7,youtube#video,Oct,2021-10-06 06:30:12+00:00,Wednesday
790,Deep Learning With 🔥TensorFlow Full Course | Deep Learning Full Course For Beginners | Simplilearn,2021-10-05T15:50:27Z,5382,206,206,0,youtube#video,Oct,2021-10-05 15:50:27+00:00,Tuesday
791,Barcode In Excel | How To Create Barcode In Excel | Excel Barcode Formula | Simplilearn,2021-10-05T15:30:03Z,26745,315,315,33,youtube#video,Oct,2021-10-05 15:30:03+00:00,Tuesday
792,Top 5 Cloud Service Providers | Popular Cloud Service Providers | #Shorts | Simplilearn,2021-10-05T13:30:05Z,3443,122,122,3,youtube#video,Oct,2021-10-05 13:30:05+00:00,Tuesday
793,Longest Increasing Subsequence | Longest Increasing Subsequence In Dynamic Programming | Simplilearn,2021-10-05T07:20:13Z,1157,32,32,1,youtube#video,Oct,2021-10-05 07:20:13+00:00,Tuesday
794,Data Science Algorithms With Examples Full Course | Data Science Tutorial For Beginners |Simplilearn,2021-10-04T19:56:35Z,13798,534,534,9,youtube#video,Oct,2021-10-04 19:56:35+00:00,Monday
795,🔥NodeJS And MongoDB Full Course 2021 | Node.js And MongoDB Tutorial For Beginners | Simplilearn,2021-10-04T18:10:21Z,9560,347,347,3,youtube#video,Oct,2021-10-04 18:10:21+00:00,Monday
796,What Is Cardano? | What Is Cardano And How Does It Work? | Cardano Explained | Simplilearn,2021-10-04T15:30:04Z,3247,94,94,6,youtube#video,Oct,2021-10-04 15:30:04+00:00,Monday
797,Random Password Generator Using Python | How To Create Password Generator | #Shorts | Simplilearn,2021-10-04T13:00:13Z,2974,147,147,7,youtube#video,Oct,2021-10-04 13:00:13+00:00,Monday
798,C# vs Java: Which Is Better? | C# vs Java Differences | C# vs Java 2021 For Beginners | Simplilearn,2021-10-04T09:58:45Z,13731,267,267,30,youtube#video,Oct,2021-10-04 09:58:45+00:00,Monday
799,DHCP Explained | Dynamic Host Configuration Protocol | DHCP Server Configuration | Simplilearn,2021-10-03T15:30:03Z,5330,162,162,19,youtube#video,Oct,2021-10-03 15:30:03+00:00,Sunday
800,Knapsack Problem Using Dynamic Programming | 0/1 Knapsack Problem | Data Structures | Simplilearn,2021-10-03T13:30:01Z,1915,48,48,3,youtube#video,Oct,2021-10-03 13:30:01+00:00,Sunday
801,Crack Any Interview! | Interview Skills And Techniques | Interview Tips And Techniques | Simplilearn,2021-10-02T15:30:00Z,7806,342,342,11,youtube#video,Oct,2021-10-02 15:30:00+00:00,Saturday
802,Exploratory Data Analysis In Python | Exploratory Data Analysis Project In Python | Simplilearn,2021-10-02T13:30:03Z,10722,272,272,20,youtube#video,Oct,2021-10-02 13:30:03+00:00,Saturday
803,Ambition #CannotBeLockedDown | How Anand Turned A Challenge Into Opportunity | Simplilearn Reviews,2021-10-02T06:30:00Z,2653,61,61,3,youtube#video,Oct,2021-10-02 06:30:00+00:00,Saturday
804,Azure DevOps Solutions Expert Program | Learn Azure | Learn DevOps | #Shorts | Simplilearn,2021-10-02T05:30:04Z,1742,48,48,5,youtube#video,Oct,2021-10-02 05:30:04+00:00,Saturday
805,10 Tips For Learning New Skills During The Lockdown! | Upskilling #CannotBeLockedDown | Simplilearn,2021-10-01T16:59:50Z,3947,151,151,12,youtube#video,Oct,2021-10-01 16:59:50+00:00,Friday
806,Python Loop Coding Techniques - 16 | Looping Techniques In Python | Python Tutorial | Simplilearn,2021-10-01T15:30:05Z,3660,112,112,1,youtube#video,Oct,2021-10-01 15:30:05+00:00,Friday
807,🔥FREE Digital Marketing Course With Certificate | ✔️Learn Digital Marketing For FREE | Simplilearn,2021-10-01T07:00:00Z,5864,239,239,13,youtube#video,Oct,2021-10-01 07:00:00+00:00,Friday
808,What Is Kali Linux? | What Is Kali Linux And How To Use It? | Kali Linux Tutorial | Simplilearn,2021-10-01T06:30:07Z,21049,306,306,15,youtube#video,Oct,2021-10-01 06:30:07+00:00,Friday
809,Azure DevOps Solutions Expert Program | Learn Azure | Learn DevOps | #Shorts | Simplilearn,2021-10-01T05:30:02Z,2681,84,84,4,youtube#video,Oct,2021-10-01 05:30:02+00:00,Friday
810,📢Digital Marketing Course 2021 | Learn Digital Marketing For 🔥FREE | Digital Marketing | Simplilearn,2021-09-30T22:15:38Z,37897,1498,1498,25,youtube#video,Sep,2021-09-30 22:15:38+00:00,Thursday
811,"Mindset Of Champions - Usain Bolt, Michael Phelps,Serena Williams, Neymar,Lebron James | Simplilearn",2021-09-30T15:30:06Z,3385,176,176,10,youtube#video,Sep,2021-09-30 15:30:06+00:00,Thursday
812,Azure DevOps Solutions Expert Program | Learn Azure | Learn DevOps | #Shorts | Simplilearn,2021-09-30T10:30:03Z,2403,50,50,3,youtube#video,Sep,2021-09-30 10:30:03+00:00,Thursday
813,Longest Common Subsequence Problem Using Dynamic Programming | Data Structures | Simplilearn,2021-09-30T07:18:30Z,1435,47,47,7,youtube#video,Sep,2021-09-30 07:18:30+00:00,Thursday
814,Pursuing Success Through Lifelong Learning | Why Lifelong Learning Is Important?  | Simplilearn,2021-09-29T16:47:56Z,3192,109,109,1,youtube#video,Sep,2021-09-29 16:47:56+00:00,Wednesday
815,What Is Botnet? | What Is Botnet And How It Works? | Botnet Explained | Botnet Tutorial |Simplilearn,2021-09-29T15:30:03Z,2870,77,77,3,youtube#video,Sep,2021-09-29 15:30:03+00:00,Wednesday
816,Social Media Marketing Course 2021 | Social Media Marketing For Beginners | Simplilearn,2021-09-29T14:44:43Z,60193,1740,1740,40,youtube#video,Sep,2021-09-29 14:44:43+00:00,Wednesday
817,Mapping Lists Using Zip Functions | Zip Function In Python | Python Tutorial | #Shorts | Simplilearn,2021-09-29T13:52:45Z,1408,72,72,1,youtube#video,Sep,2021-09-29 13:52:45+00:00,Wednesday
818,Azure DevOps Solutions Expert Program | Learn Azure | Learn DevOps | #Shorts | Simplilearn,2021-09-29T10:30:16Z,1986,49,49,1,youtube#video,Sep,2021-09-29 10:30:16+00:00,Wednesday
819,Minimum Edit Distance In Dynamic Programming | Dynamic Programming Problems | Simplilearn,2021-09-29T06:30:03Z,1184,32,32,6,youtube#video,Sep,2021-09-29 06:30:03+00:00,Wednesday
820,Tableau Expert Full Course 2021 | Tableau Tutorial 2021 | Become Tableau Expert | Simplilearn,2021-09-28T18:02:45Z,16658,434,434,15,youtube#video,Sep,2021-09-28 18:02:45+00:00,Tuesday
821,Easy Front End Projects For Beginners 2021 | Front End Developer Projects For Beginners |Simplilearn,2021-09-28T17:59:44Z,9464,320,320,9,youtube#video,Sep,2021-09-28 17:59:44+00:00,Tuesday
822,How To Install Kali Linux On Windows 10 | Kali Linux Tutorial 2021 | Kali Linux Install |Simplilearn,2021-09-28T15:30:10Z,45599,451,451,45,youtube#video,Sep,2021-09-28 15:30:10+00:00,Tuesday
823,Azure DevOps Solutions Expert Program | Learn Azure | Learn DevOps | #Shorts | Simplilearn,2021-09-28T13:30:09Z,1643,34,34,1,youtube#video,Sep,2021-09-28 13:30:09+00:00,Tuesday
824,ITIL In 1 Minute | What Is ITIL? | ITIL Tutorial For Beginners | #Shorts | Simplilearn,2021-09-28T13:00:01Z,5103,228,228,3,youtube#video,Sep,2021-09-28 13:00:01+00:00,Tuesday
825,Matrix Chain Multiplication | What Is Matrix Chain Multiplication?| Dynamic Programming |Simplilearn,2021-09-28T06:30:01Z,1256,40,40,5,youtube#video,Sep,2021-09-28 06:30:01+00:00,Tuesday
826,AWS S3 Tutorial | AWS S3 Bucket Tutorial | AWS S3 Tutorial For Beginners | AWS Tutorial |Simplilearn,2021-09-27T15:30:13Z,16187,276,276,16,youtube#video,Sep,2021-09-27 15:30:13+00:00,Monday
827,DevOps Interview Questions 2021 | DevOps Engineer Interview Questions And Answers | Simplilearn,2021-09-27T13:58:38Z,6549,182,182,5,youtube#video,Sep,2021-09-27 13:58:38+00:00,Monday
828,Backend Interview Questions And Answers | Backend Web Developer Interview Questions | Simplilearn,2021-09-27T06:30:00Z,8416,171,171,5,youtube#video,Sep,2021-09-27 06:30:00+00:00,Monday
829,Top No Coding App Builders | App Builders With No Coding | App Building For Beginners | Simplilearn,2021-09-26T15:30:07Z,11507,202,202,16,youtube#video,Sep,2021-09-26 15:30:07+00:00,Sunday
830,What Is Tor Browser And How It Works? | Why Should You Use It? | Tor Browser Explained | Simplilearn,2021-09-26T13:30:05Z,19913,391,391,19,youtube#video,Sep,2021-09-26 13:30:05+00:00,Sunday
831,Bayes Theorem | Bayes Theorem Example | Probability And Statistics Tutorial | Simplilearn,2021-09-25T15:30:11Z,3956,104,104,4,youtube#video,Sep,2021-09-25 15:30:11+00:00,Saturday
832,Validation In JavaScript | Form Validation In JavaScript Using Regular Expression | SimpliCode,2021-09-25T13:30:12Z,4047,106,106,11,youtube#video,Sep,2021-09-25 13:30:12+00:00,Saturday
833,Advanced Executive Program in Cybersecurity | Cyber Security Course | #Shorts | Simplilearn,2021-09-25T05:30:11Z,2069,59,59,1,youtube#video,Sep,2021-09-25 05:30:11+00:00,Saturday
834,Full Stack Developer Expert Course | Full Stack Development Full Course 2021 | Simplilearn,2021-09-24T20:46:04Z,19413,709,709,9,youtube#video,Sep,2021-09-24 20:46:04+00:00,Friday
835,What Is Dynamic Programming? | Dynamic Programming Explained | Programming For Beginners|Simplilearn,2021-09-24T15:30:07Z,5706,147,147,13,youtube#video,Sep,2021-09-24 15:30:07+00:00,Friday
836,Machine Learning 🔥FREE Online Course | Machine Learning Course With Certificate | Simplilearn,2021-09-24T14:30:06Z,6297,223,223,15,youtube#video,Sep,2021-09-24 14:30:06+00:00,Friday
837,Python Code To Remove Duplicates From A List | How To Remove Duplicates? | #Shorts | Simplilearn,2021-09-24T14:30:01Z,1852,67,67,9,youtube#video,Sep,2021-09-24 14:30:01+00:00,Friday
838,Advanced Executive Program in Cybersecurity | Cyber Security Course | #Shorts | Simplilearn,2021-09-24T12:30:24Z,1279,33,33,1,youtube#video,Sep,2021-09-24 12:30:24+00:00,Friday
839,Subset Sum Problem | Subset Sum Problem Using Dynamic Programming | Data Structures | Simplilearn,2021-09-24T06:29:29Z,1031,16,16,4,youtube#video,Sep,2021-09-24 06:29:29+00:00,Friday
840,Data Structures Full Course - 2 | Data Structures And Algorithms Full Course | Simplilearn,2021-09-23T22:57:59Z,13579,511,511,12,youtube#video,Sep,2021-09-23 22:57:59+00:00,Thursday
841,ITIL In 1 Minute | What Is ITIL? | ITIL Tutorial For Beginners | ITIL Foundation | Simplilearn,2021-09-23T15:30:06Z,11089,248,248,11,youtube#video,Sep,2021-09-23 15:30:06+00:00,Thursday
842,How To Find Job Faster During Lockdown | Ambition #CannotBeLockedDown | Simplilearn,2021-09-23T14:30:02Z,4371,175,175,19,youtube#video,Sep,2021-09-23 14:30:02+00:00,Thursday
